id,rank,title,score,genre,episodes,members,rating
52575,-,"b""I'm Your Treasure Box: Anata wa Marine Senchou wo Takarabako kara Mitsuketa.""",7.82,"['Ecchi', 'Music']",1,"3,116","{10: 468, 9: 250, 8: 471, 7: 355, 6: 154, 5: 91, 4: 28, 3: 16, 2: 10, 1: 11}"
53013,-,b'Let You Down',7.81,"['Action', 'Sci-Fi']",1,"7,849","{10: 743, 9: 776, 8: 1686, 7: 1345, 6: 390, 5: 153, 4: 32, 3: 22, 2: 8, 1: 12}"
54026,-,b'Fight Song',7.8,['Music'],1,"2,373","{10: 296, 9: 243, 8: 375, 7: 363, 6: 122, 5: 55, 4: 15, 3: 2, 2: 3, 1: 8}"
42344,-,"b'Ame wo Matsu,'",7.79,['Music'],1,"5,581","{10: 590, 9: 549, 8: 1011, 7: 731, 6: 296, 5: 150, 4: 39, 3: 20, 2: 13, 1: 22}"
50030,-,b'Ghost (Music)',7.78,['Music'],1,"2,379","{10: 398, 9: 215, 8: 314, 7: 271, 6: 156, 5: 80, 4: 14, 3: 14, 2: 12, 1: 16}"
51710,-,b'Marine Shukkou!!',7.77,['Music'],1,"4,906","{10: 625, 9: 388, 8: 692, 7: 654, 6: 267, 5: 127, 4: 38, 3: 25, 2: 16, 1: 22}"
9930,-,b'Snow Halation',7.77,"['Idols (Female)', 'Music']",1,"21,882","{10: 3111, 9: 1642, 8: 2668, 7: 2667, 6: 1301, 5: 781, 4: 281, 3: 114, 2: 53, 1: 110}"
44634,20002,b'Tai Yi Xian Mo Lu: Ling Fei Ji II',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,273,"{10: 8, 9: 1, 8: 3, 7: 13, 6: 7, 5: 6, 4: 3, 3: 2, 2: 1, 1: 7}"
45040,20003,b'Tai Yi Xian Mo Lu: Ling Fei Ji III',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,292,"{10: 4, 9: 2, 8: 3, 7: 11, 6: 8, 5: 5, 4: 4, 3: 3, 2: 2, 1: 7}"
44634,20002,b'Tai Yi Xian Mo Lu: Ling Fei Ji II',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,273,"{10: 8, 9: 1, 8: 3, 7: 13, 6: 7, 5: 6, 4: 3, 3: 2, 2: 1, 1: 7}"
45040,20003,b'Tai Yi Xian Mo Lu: Ling Fei Ji III',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,292,"{10: 4, 9: 2, 8: 3, 7: 11, 6: 8, 5: 5, 4: 4, 3: 3, 2: 2, 1: 7}"
